Partij voor de Dieren,37,Vania Nasroen,V,https://www.partijvoordedieren.nl/personen/vania-nasroen,,,,,
Partij voor de Dieren,38,Jasper van Loo,X,,,,,,
Partij voor de Dieren,39,Tim van der Toorn,M,,,,,,
Partij voor de Dieren,40,Judith Lammers,V,https://www.partijvoordedieren.nl/personen/judith-lammers,https://www.linkedin.com/in/judithlammers/,https://x.com/judithlammers?lang=en,https://www.instagram.com/judithlammers1/,,https://bsky.app/profile/judithlammers.bsky.social
Partij voor de Dieren,41,Peter Lievense,M,,,,,,
Partij voor de Dieren,42,Ceyhun Eroğlu,M,,,,,,
Partij voor de Dieren,43,Angélique Voskamp,V,https://www.partijvoordedieren.nl/personen/ang%C3%A9lique-voskamp,https://nl.linkedin.com/in/ang%C3%A9lique-voskamp-43010531,,https://www.instagram.com/virgievegie/,https://www.facebook.com/angelique.voskamp/,
Partij voor de Dieren,44,Virginia Jonkers,V,https://eindhoven.partijvoordedieren.nl/personen/virginia-jonkers,https://nl.linkedin.com/in/virginiajonkers,https://x.com/virginiajonkers?lang=kn,https://www.instagram.com/p/DNfrP09syEw/,,
Partij voor de Dieren,45,Janneke Schotveld,V,https://www.partijvoordedieren.nl/personen/janneke-schotveld,,,https://www.instagram.com/schotveldjanneke/?hl=en,,https://bsky.app/profile/jannekeschotveld.bsky.social
Partij voor de Dieren,46,Jesse Luijendijk,M,,,,,,
Partij voor de Dieren,47,Eva van Esch,V,https://www.partijvoordedieren.nl/personen/eva-van-esch,https://nl.linkedin.com/in/eva-van-esch/en,,https://www.instagram.com/evavanesch_pvdd/?hl=en,,
Partij voor de Dieren,48,Frank Wassenberg,M,,,,,,
Partij voor de Dieren,49,Ria Strik,V,https://www.partijvoordedieren.nl/personen/ria-strik,https://www.linkedin.com/in/ria-strik-25040782/?locale=nl_NL,,https://www.instagram.com/strikkie?igsh=dnZ4Zm54Nnh0NnBr,,https://bsky.app/profile/strikkie91.bsky.social
Partij voor de Dieren,50,Lizzy van Coeverden,V,https://www.partijvoordedieren.nl/personen/lizzy-van-coeverden,https://nl.linkedin.com/in/lizzyvancoeverden,,https://www.instagram.com/lizzyvancoeverden/,,
Partij voor de Rechtsstaat,1,Danielle Tulp,V,,https://nl.linkedin.com/in/vempwr,,https://www.instagram.com/matriarchvempwr/?hl=en,,
Partij voor de Rechtsstaat,2,Kimberley Fer,V,,,,https://www.instagram.com/enon.fer?igsh=MXN3ZGVoa3FmdGY1,,
Partij voor de Rechtsstaat,3,Remy Leurs,V,,https://www.linkedin.com/in/remyjoyceleurs/,,https://www.instagram.com/leursopatja?igsh=MWVoeWRmN2Z4b2xncw==,https://www.facebook.com/p/Auteur-Remy-Joyce-Leurs-61576782832658/,
Partij voor de Rechtsstaat,4,Funda Ileri,V,,,,https://www.instagram.com/fundailerism/,https://www.facebook.com/fundaileri08/,
Partij voor de Rechtsstaat,5,Mehmet Sagsu,M,,,,,,
Partij voor de Rechtsstaat,6,Clyde Walker,M,,,,,,
Partij voor de Rechtsstaat,7,Wilfred Zielman,M,,,,,,
Partij voor de Rechtsstaat,8,Gymaine Inen,V,,,,https://www.instagram.com/fundailerism?igsh=Nm1raWNpMjU0MTFl,,
Partij voor de Rechtsstaat,9,Miranda Damkat,V,,https://nl.linkedin.com/in/miranda-damkat-716b472a0,,https://www.instagram.com/mirandamkat?igsh=NHZqdW9rbjlhNHQ2,,
Partij voor de Rechtsstaat,10,Latoya Hallatu,V,,,,,,
Partij voor de Rechtsstaat,11,Abd Alfarrah,M,,,,,,
Partij voor de Rechtsstaat,12,Gerben de Vos,M,,,,,,
Partij voor de Rechtsstaat,13,Edmee Verstraten,V,,,,,,
Partij voor de Rechtsstaat,14,Fawzia Dhahar,V,,,,,,
Partij voor de Rechtsstaat,15,Moray Juffermans,M,,,,,,
Partij voor de Rechtsstaat,16,Bnar Gurdji,M,,,,,,
Partij voor de Rechtsstaat,17,Jan Krijger,M,,,,,,
Partij voor de Rechtsstaat,18,Alexander van der Velden,M,,,,,,
Partij voor de Rechtsstaat,19,Nathalie Sijbesma,V,,,,,,
Partij voor de Rechtsstaat,20,Mirurgia Breinburg,V,,https://www.linkedin.com/in/m-irurgia-b-71bb4771/,,,,
Partij voor de Rechtsstaat,21,Elias Schreuder,M,,,,,,
Partij voor de Rechtsstaat,22,Annemarie Schaacke,V,,https://nl.linkedin.com/in/annemarie-m-schaacke-%F0%9F%8C%88-%F0%9F%87%B3%F0%9F%87%B1-2b115730,,,,
Piratenpartij,1,Matthijs Pontier,M,,,,,,
Piratenpartij,2,Kirsten Zimmerman,V,https://piratenpartij.nl/kirsten-stelt-zich-voor/,https://nl.linkedin.com/in/kirstenzimmerman,,,,
Piratenpartij,3,Arjan Bresser,M,,,,,,
Piratenpartij,4,Saira Sadloe,V,https://piratenpartij.nl/verkiezingen_tk2021/kandidaten/sadloe/,,,,,
Piratenpartij,5,Wietze Brandsma,M,,,,,,
Piratenpartij,6,Goof Pontier,M,,,,,,
Piratenpartij,7,David van Deijk,M,,,,,,
Piratenpartij,8,Sabrina Grossman,V,https://piratenpartij.nl/kandidaten-tk2025/#Sabrina_Grossman,https://www.linkedin.com/in/sabrina-grossman-zorg-hulpwaar-partij-bijzonder/,,,,
Piratenpartij,9,Eskild Wikkeling,M,,,,,,
Piratenpartij,10,Fleur Bergman,V,https://piratenpartij.nl/kandidaten-tk2025/#Fleur_Bergman,,,,,
Piratenpartij,11,Mark van Treuren,M,,,,,,
Piratenpartij,12,Mirjam van Rijn,V,https://piratenpartij.nl/verkiezingen_tk2021/rijn/,https://nl.linkedin.com/in/mirvrijn,https://x.com/m00000,,,
Piratenpartij,13,Jean-Aimé Musangamfura,M,,,,,,
Piratenpartij,14,Dmitri Schrama,M,,,,,,
Piratenpartij,15,Dylan Hallegraeff,M,,,,,,
Piratenpartij,16,Bianca Lubben,V,https://piratenpartij.nl/kandidaten-tk2025/#Bianca_Lubben,,,,,
Piratenpartij,17,Kees Valkhof,M,,,,,,
Piratenpartij,18,Peter Braun,M,,,,,,
Piratenpartij,19,Nabille El Hajoui,M,,,,,,
Piratenpartij,20,Teunis van Nes,M,,,,,,
Piratenpartij,21,Fanni Horvath,V,,,,,,
Piratenpartij,22,Wouter van Dijke,M,,,,,,
Piratenpartij,23,Angeline Pot,V,https://piratenpartij.nl/kandidaten-tk2025/#Angeline_Pot,https://nl.linkedin.com/in/angeline-pot-a192662a,,,,
Piratenpartij,24,Edy Bouma,M,,,,,,
Piratenpartij,25,Frank Wijnans,M,,,,,,
Piratenpartij,26,Ron Smit,M,,,,,,
Piratenpartij,27,Aloy Nauta,M,,,,,,
Piratenpartij,28,Ryszard Matenko,M,,,,,,
Piratenpartij,29,Roberto Haak,M,,,,,,
Piratenpartij,30,André Linnenbank,M,,,,,,
Piratenpartij,31,Vincent van der Velde,M,,,,,,
Piratenpartij,32,Jaap baron van Till,M,,,,,,
Piratenpartij,33,Metje Blaak,V,https://piratenpartij.nl/verkiezingen_tk2021/kandidaten/blaak/,,,https://www.instagram.com/blaakmetje?igsh=MXRjM3J0ZmdjaG94dA==,,
PVV (Partij voor de Vrijheid),1,Geert Wilders,M,,,,,,
PVV (Partij voor de Vrijheid),2,Sebastiaan Stöteler,M,,,,,,
PVV (Partij voor de Vrijheid),3,Shanna Schilder,V,,https://www.linkedin.com/in/shanna-schilder-747095b3/,,,,
PVV (Partij voor de Vrijheid),4,Annelotte Lammers,V,,,,,,
PVV (Partij voor de Vrijheid),5,Gidi Markuszower,M,,,,,,
PVV (Partij voor de Vrijheid),6,Martin Bosma,M,,,,,,
PVV (Partij voor de Vrijheid),7,René Claassen,M,,,,,,
PVV (Partij voor de Vrijheid),8,Teun van Dijck,M,,,,,,
PVV (Partij voor de Vrijheid),9,Marjolein Faber,V,,,,,,https://bsky.app/profile/pvvfaber.bsky.social
PVV (Partij voor de Vrijheid),10,Vicky Maeijer,V,,https://www.linkedin.com/in/vickymaeijer/?originalSubdomain=nl,https://x.com/vickymaeijer?lang=en,https://www.instagram.com/staslmzmaeijer/,,
PVV (Partij voor de Vrijheid),11,Edgar Mulder,M,,,,,,
PVV (Partij voor de Vrijheid),12,Alexander Kops,M,,,,,,
PVV (Partij voor de Vrijheid),13,Elmar Vlottes,M,,,,,,
PVV (Partij voor de Vrijheid),14,Marina Vondeling,V,https://www.pvv.nl/tweede-kamerfractie.html?view=article&id=11118&catid=103,https://www.linkedin.com/in/marina-vondeling-372538150/?originalSubdomain=nl,https://x.com/VondelingMarina?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.instagram.com/marinavondeling/,,
PVV (Partij voor de Vrijheid),15,Hidde Heutink,M,,,,,,
PVV (Partij voor de Vrijheid),16,Jeremy Mooiman,M,,,,,,
PVV (Partij voor de Vrijheid),17,Nicole Moinat,V,,https://www.linkedin.com/in/nicole-moinat-0a5663329/?originalSubdomain=nl,https://x.com/nicolemoinat?lang=en,,,
PVV (Partij voor de Vrijheid),18,Dion Graus,M,,,,,,
PVV (Partij voor de Vrijheid),19,Emiel van Dijk,M,,,,,,
PVV (Partij voor de Vrijheid),20,Tamara ten Hove,V,,,,,,
PVV (Partij voor de Vrijheid),21,Erwin Prickaertz,M,,,,,,
PVV (Partij voor de Vrijheid),22,Raymond de Roon,M,,,,,,
PVV (Partij voor de Vrijheid),23,Maikel Boon,M,,,,,,
PVV (Partij voor de Vrijheid),24,Annette Raijer,V,,,https://x.com/araijer_pvv?lang=en,,,
PVV (Partij voor de Vrijheid),25,Rachel van Meetelen,V,,https://nl.linkedin.com/in/rachel-van-meetelen-ab2453205,https://x.com/meetelenrachel?lang=en,https://www.instagram.com/rachelvanmeetelen/?hl=en,,
PVV (Partij voor de Vrijheid),26,Chris Jansen,M,,,,,,
PVV (Partij voor de Vrijheid),27,Max Aardema,M,,,,,,
PVV (Partij voor de Vrijheid),28,Marco Deen,M,,,,,,
PVV (Partij voor de Vrijheid),29,Jeanet Nijhof,V,https://www.pvv.nl/tweede-kamerfractie.html?view=article&id=11107&catid=103,https://nl.linkedin.com/in/jeanet-nijhof-leeuw-18908331,https://x.com/jeanet_nijhof,https://www.instagram.com/jeanetnijhof?igsh=MXFlc3UyZXBuaDhxbw==,https://www.facebook.com/jeanet.nijhof/,
PVV (Partij voor de Vrijheid),30,Henk de Vree,M,,,,,,
PVV (Partij voor de Vrijheid),31,Joeri Pool,M,,,,,,
PVV (Partij voor de Vrijheid),32,Patrick van der Hoeff,M,,,,,,
PVV (Partij voor de Vrijheid),33,Dennis Ram,M,,,,,,
PVV (Partij voor de Vrijheid),34,Patrick Crijns,M,,,,,,
PVV (Partij voor de Vrijheid),35,Peter Smitskam,M,,,,,,
PVV (Partij voor de Vrijheid),36,Willem Boutkan,M,,,,,,
PVV (Partij voor de Vrijheid),37,Folkert Thiadens,M,,,,,,
PVV (Partij voor de Vrijheid),38,Reinder Blaauw,M,,,,,,
PVV (Partij voor de Vrijheid),39,Jan Valize,M,,,,,,
PVV (Partij voor de Vrijheid),40,Chris Faddegon,M,,,,,,
PVV (Partij voor de Vrijheid),41,Canice Clermonts,V,,https://nl.linkedin.com/in/canice-clermonts,,,,
PVV (Partij voor de Vrijheid),42,Nico Uppelschoten,M,,,,,,
PVV (Partij voor de Vrijheid),43,Peter van Haasen,M,,,,,,
PVV (Partij voor de Vrijheid),44,Eric Esser,M,,,,,,
PVV (Partij voor de Vrijheid),45,Robert Rep,M,,,,,,
PVV (Partij voor de Vrijheid),46,Cees Riezebos,M,,,,,,
PVV (Partij voor de Vrijheid),47,Sylvia Grobben,V,,https://www.linkedin.com/in/sylvia-grobben-1a8216233/?originalSubdomain=nl,https://x.com/SGrobben/status/1968717528147849725,,,
PVV (Partij voor de Vrijheid),48,Bart Megens,M,,,,,,
PVV (Partij voor de Vrijheid),49,Wim Ubaghs,M,,,,,,
PVV (Partij voor de Vrijheid),50,Alberto Blömer,M,,,,,,
PVV (Partij voor de Vrijheid),51,Anita Hendriks,V,,,https://x.com/anitahendriks68,,https://www.facebook.com/anita.hendriks.900/,
PVV (Partij voor de Vrijheid),52,Job de Graaf,M,,,,,,
PVV (Partij voor de Vrijheid),53,Frank Feeburg,M,,,,,,
PVV (Partij voor de Vrijheid),54,Serge Ritzen,M,,,,,,
PVV (Partij voor de Vrijheid),55,Daniel de Moel,M,,,,,,
PVV (Partij voor de Vrijheid),56,Pieter de Boer,M,,,,,,
PVV (Partij voor de Vrijheid),57,Jeroen Ahrens,M,,,,,,
PVV (Partij voor de Vrijheid),58,Bjorn Roos,M,,,,,,
PVV (Partij voor de Vrijheid),59,Stefan Smits,M,,,,,,
PVV (Partij voor de Vrijheid),60,Alexander Casteleijn,M,,,,,,
PVV (Partij voor de Vrijheid),61,Roel van Bijnen,M,,,,,,
PVV (Partij voor de Vrijheid),62,Peter van Valderen,M,,,,,,
PVV (Partij voor de Vrijheid),63,Menno de Vries,M,,,,,,
PVV (Partij voor de Vrijheid),64,Daryl Pfoster,M,,,,,,
PVV (Partij voor de Vrijheid),65,Jorrit Griesen,M,,,,,,
PVV (Partij voor de Vrijheid),66,India Zandman,V,,https://nl.linkedin.com/in/india-zandman-41523187,https://x.com/IndiaZandman,https://www.instagram.com/indiazandman/,,
PVV (Partij voor de Vrijheid),67,Saskia Alberts,V,,https://nl.linkedin.com/in/saskia-rutten-alberts-13b522215,https://x.com/sasenco01?lang=en,https://www.instagram.com/saskia.ruttenalberts/?hl=en,,
PVV (Partij voor de Vrijheid),68,Kelly Blauw,V,,https://www.linkedin.com/in/kelly-blauw/?originalSubdomain=nl,https://x.com/Rechtsevrouwen,,,
PVV (Partij voor de Vrijheid),69,Thijs Klaassen,M,,,,,,
PVV (Partij voor de Vrijheid),70,Christiaan Benerink,M,,,,,,
PVV (Partij voor de Vrijheid),71,Ashwin van Stormbroek,M,,,,,,
PVV (Partij voor de Vrijheid),72,Natasja Cornelisse,V,,https://nl.linkedin.com/in/natasja-cornelisse-b75265269,https://x.com/natasjacorneli1,https://www.instagram.com/natasjacornelisse?igsh=MXgybDVtamVoeGhzOQ==,,
PVV (Partij voor de Vrijheid),73,Serena Liesveld,V,,https://nl.linkedin.com/in/serenaliesveld,,,,
PVV (Partij voor de Vrijheid),74,Nathalie Choenni,V,,,,,,
PVV (Partij voor de Vrijheid),75,Ton van Kesteren,M,,,,,,
PVV (Partij voor de Vrijheid),76,Ilse Bezaan,V,,,https://x.com/ilsebezaan?lang=en,,,
PVV (Partij voor de Vrijheid),77,Rachel Blom,V,,https://nl.linkedin.com/in/rachel-blom-19a12bb8,https://x.com/RachelBlom1987/status/1966436087707980121,,,
PVV (Partij voor de Vrijheid),78,Marieke Ehlers,V,,https://be.linkedin.com/in/marieke-ehlers-741a3726,https://x.com/MariekeEhlers?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,,
PVV (Partij voor de Vrijheid),79,Alexander van Hattem,M,,,,,,
PVV (Partij voor de Vrijheid),80,Barry Madlener,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),1,Chris Stoffer,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),2,Diederik van Dijk,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),3,André Flach,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),4,Nathanaël Middelkoop,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),5,Wouter-Jan Vroegindeweij,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),6,Harry van der Maas,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),7,Henk van der Wind,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),8,Dick Both,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),9,Jan Kloosterman,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),10,Johan Roodnat,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),11,Adriaan van der Wulp,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),12,Harm Jan Polinder,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),13,Maarten Slingerland,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),14,Wim van Duijn,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),15,Leo Barth,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),16,Johnny Lukasse,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),17,Hans Tanis,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),18,Ewart Bosma,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),19,Geert Schipaanboord,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),20,Arnold Versteeg,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),21,Jan Hartog,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),22,Tom Koekoek,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),23,Leendert de Knegt,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),24,Gert van Leeuwen,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),25,Berend de Boer,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),26,Wim Kok,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),27,Jan Kuijers,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),28,Henk van Zelst,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),29,Rob Bource,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),30,Lubbert Talen,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),31,Jan Baijense,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),32,Henk Bulten,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),33,Jan Top,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),34,Lambert Kisteman,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),35,Lourens van Bruchem,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),36,Bertrick van de Dikkenberg,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),37,Hendrik Herweijer,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),38,Gert van Laar,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),39,André Scheppink,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),40,Ruben van Heteren,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),41,Bernard van den Belt,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),42,Daniël van Iwaarden,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),43,Jan-Bert Heinen,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),44,Willem-Jan Verdoes,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),45,Jan Lock,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),46,Joan van Burg,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),47,Kees Vermaat,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),48,Leendert van Tuijl,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),49,Gerbrand van Hoef,M,,,,,,
Staatkundig Gereformeerde Partij (SGP),50,Florian Pronk,M,,,,,,
SP (Socialistische Partij),1,Jimmy Dijk,M,,,,,,
SP (Socialistische Partij),2,Sandra Beckerman,V,https://www.sp.nl/onze-mensen/sandra-beckerman,,https://x.com/sandrabeckerman,https://www.instagram.com/sandra_beckerman/?hl=en,https://www.facebook.com/sandra.beckerman.9/,https://bsky.app/profile/sandrabeckerman.bsky.social
SP (Socialistische Partij),3,Sarah Dobbe,V,https://sp.nl/onze-mensen/sarah-dobbe,https://nl.linkedin.com/in/sarah-dobbe-0a84a821,https://x.com/sarahdobbe,https://www.instagram.com/dobbesarah/?hl=en,https://www.facebook.com/SarahDobbeSP (Socialistische Partij)/,
SP (Socialistische Partij),4,Bastiaan Meijer,M,,,,,,
SP (Socialistische Partij),5,Maurits Hondmann,M,,,,,,
SP (Socialistische Partij),6,Gerrie Elfrink,M,,,,,,
SP (Socialistische Partij),7,Sebastiaan van den Hout,M,,,,,,
SP (Socialistische Partij),8,Sunita Biharie,V,,https://nl.linkedin.com/in/sunita-biharie-%F0%9F%8D%85-6a78b549,https://x.com/sbiharie80?lang=en,https://www.instagram.com/sunita_biharie/,,https://bsky.app/profile/sunitabiharie.bsky.social
SP (Socialistische Partij),9,Stephanie Blom,V,https://maastricht.sp.nl/onze-mensen/stephanie-blom/,https://nl.linkedin.com/in/blomstephanie,,,,
SP (Socialistische Partij),10,Ruud Kuin,M,,,,,,
SP (Socialistische Partij),11,Leroy Vossenberg,M,,,,,,
SP (Socialistische Partij),12,Anne Cramer,V,https://leiden.sp.nl/onze-mensen/anne-cramer/,,https://x.com/cramermeteenc?lang=en,https://www.instagram.com/cramermeteenc/?hl=en,,https://bsky.app/profile/annecramer.bsky.social
SP (Socialistische Partij),13,Amber Witsenburg,V,,https://nl.linkedin.com/in/amber-witsenburg-615754108,,,,
SP (Socialistische Partij),14,Erica Wever,V,,,,,,
SP (Socialistische Partij),15,Mathijs ten Broeke,M,,,,,,
SP (Socialistische Partij),16,Thomas van Halm,M,,,,,,
SP (Socialistische Partij),17,Steven Peltenburg,M,,,,,,
SP (Socialistische Partij),18,Lieke van Rossum,V,https://www.sp.nl/onze-mensen/lieke-van-rossum,https://nl.linkedin.com/in/lieke-van-rossum-7b23464,,https://www.instagram.com/lieke_vanrossum/?locale=nl&hl=af,,
SP (Socialistische Partij),19,Madeleine Boer,V,https://lelystad.sp.nl/onze-mensen/madeleine-boer/,https://nl.linkedin.com/in/madeleine-boer-0680a882,,,,
SP (Socialistische Partij),20,Mustapha Eaisaouiyen,M,,,,,,
SP (Socialistische Partij),21,Joost van der Sluis,M,,,,,,
SP (Socialistische Partij),22,Sandra Drost,V,https://zwolle.sp.nl/onze-mensen/sandra-drost/,https://nl.linkedin.com/in/sandra-drost-618bb5a5,https://x.com/sandradrost,,,
SP (Socialistische Partij),23,Sam Schwarz,M,,,,,,
SP (Socialistische Partij),24,Ruud Merks,M,,,,,,
SP (Socialistische Partij),25,Michel van Winden,M,,,,,,
SP (Socialistische Partij),26,Inge Verdaasdonk,V,https://breda.sp.nl/onze-mensen/inge-verdaasdonk/,https://nl.linkedin.com/in/inge-verdaasdonk-003b883,https://x.com/inge75?lang=en,https://www.instagram.com/oma.breda?igsh=MTV2Mnd0aDBxc2t1MA==,https://www.facebook.com/ikke.402,
SP (Socialistische Partij),27,Dane Harris,M,,,,,,
SP (Socialistische Partij),28,Dani Smith,M,,,,,,
SP (Socialistische Partij),29,Edith Kuitert,V,https://terneuzen.sp.nl/onze-mensen/edith-kuitert/,https://nl.linkedin.com/in/edith-kuitert-4ba7a582,,https://www.instagram.com/edith.kuitert?igsh=MTF4Z3doam41ZHRhaA==,https://www.facebook.com/edith.kuitert/,
SP (Socialistische Partij),30,Hanneke Goede,V,https://sp.nl/onze-mensen/hanneke-goede,https://nl.linkedin.com/in/hanneke-goede-b0526b179,,https://www.instagram.com/hangoede/?hl=en,https://www.facebook.com/HannGoede/,
SP (Socialistische Partij),31,Erik Schapendonk,M,,,,,,
SP (Socialistische Partij),32,Xander Topma,M,,,,,,
SP (Socialistische Partij),33,Jorge Wolters Gregório,M,,,,,,
SP (Socialistische Partij),34,Anna Moriarty Linthorst,V,https://maastricht.sp.nl/onze-mensen/anna-moriarty-linthorst/,,,,,
SP (Socialistische Partij),35,Angelo Alessandro Delsen,M,,,,,,
SP (Socialistische Partij),36,Emin Başoğlu,M,,,,,,
SP (Socialistische Partij),37,Ruth de Kleijn,V,,,,,,
SP (Socialistische Partij),38,Anne-Marie Mineur,V,https://www.sp.nl/onze-mensen/anne-marie-mineur,https://nl.linkedin.com/in/annemariemineur,https://x.com/AnneMarieMineur,,,https://bsky.app/profile/annemariemineur.bsky.social
SP (Socialistische Partij),39,Yurre Wieken,M,,,,,,
SP (Socialistische Partij),40,Jaswinder Singh,M,,,,,,
SP (Socialistische Partij),41,Jente van Eck,V,https://denbosch.sp.nl/onze-mensen/jente-van-eck,https://nl.linkedin.com/in/jente-eck-van-2457b57,https://x.com/jenteschrijft?lang=ar,https://www.instagram.com/jente_sp/,https://www.facebook.com/jente.vaneck/,
SP (Socialistische Partij),42,Lisanne Zandvliet-Oldenkamp,V,,,,,,
SP (Socialistische Partij),43,Wim Hoogervorst,M,,,,,,
SP (Socialistische Partij),44,Iris van de Kolk,V,,https://nl.linkedin.com/in/iris-van-de-kolk-ma-20229b175,https://x.com/irisvdkolk,https://www.instagram.com/irisvandekolk/?hl=en,,https://bsky.app/profile/irisvandekolk.bsky.social
SP (Socialistische Partij),45,Thom Smit,M,,,,,,
SP (Socialistische Partij),46,Erik Flentge,M,,,,,,
SP (Socialistische Partij),47,Robert Bos,M,,,,,,
SP (Socialistische Partij),48,Theo Coşkun,M,,,,,,
SP (Socialistische Partij),49,Remine Alberts,V,https://www.sp.nl/onze-mensen/remine-alberts,https://nl.linkedin.com/in/alberts-remine-a1574252,https://x.com/reminealberts?lang=en,,https://www.facebook.com/remine.alberts/,
SP (Socialistische Partij),50,Remi Poppe,M,,,,,,
Volt,1,Laurens Dassen,M,,,,,,
Volt,2,Marieke Koekkoek,V,https://voltnederland.org/mensen/marieke-koekkoek,https://www.linkedin.com/in/marieke-koekkoek/?originalSubdomain=nl,https://x.com/koekkoekmarieke,https://www.instagram.com/marieke_koekkoek/,https://www.facebook.com/people/Marieke-Koekkoek/61572002518843/#,https://bsky.app/profile/did:plc:b4lumb5k5nzmlhofbs6exe43?ref_src=embed
Volt,3,Rens de Boer,M,,,,,,
Volt,4,Simone Ritzer,V,https://voltnederland.org/mensen/4-simone-ritzer,https://www.linkedin.com/in/simoneritzer/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=nl,,https://www.instagram.com/simone.ritzer/,,
Volt,5,Bjorn Beijnon,M,,,,,,
Volt,6,Laura Harks,V,https://voltnederland.org/mensen/6-laura-harks,https://www.linkedin.com/in/lauraharks/,https://x.com/LauraHarks,https://www.instagram.com/laura_harks/,,
Volt,7,Jeroen Princen,M,,,,,,
Volt,8,Inge Vossen-van Beers,V,https://voltnederland.org/mensen/inge-vossen-van-beers,https://www.linkedin.com/in/inge-vossen-van-beers-60582713/,,https://www.instagram.com/ingevossenvanbeers/,https://www.facebook.com/inge.vossenvanbeers/,
Volt,9,Emre Gungor,M,,,,,,
Volt,10,Anna Veltkamp,V,https://voltnederland.org/mensen/10-anna-veltkamp,https://www.linkedin.com/in/amveltkamp/,,https://www.instagram.com/anna.veltkamp/,https://www.facebook.com/anna.veltkamp,
Volt,11,Erik Kemp,M,,,,,,
Volt,12,Monique Fikenscher,V,https://voltnederland.org/drenthe/mensen/monique-fikenscher,https://www.linkedin.com/in/monique-fikenscher-9b149a232/,,https://www.instagram.com/monique.franssen/,,
Volt,13,Roel Yska,M,,,,,,
Volt,14,Mette Blom,V,https://voltnederland.org/mensen/14-mette-blom,https://www.linkedin.com/in/mette-blom-051b4253/,,https://www.instagram.com/metjeblom.volt/,,
Volt,15,Geert van der Veer,M,,,,,,
Volt,16,Anne van den Ende,V,https://voltnederland.org/mensen/16-anne-van-den-ende,https://www.linkedin.com/in/anne-van-den-ende/,,https://www.instagram.com/anne.vandenende.volt/,,https://bsky.app/profile/annevandenende.bsky.social
Volt,17,Michael Teng-Li Tai,M,,,,,,
Volt,18,Karin Nielsen,V,https://voltnederland.org/mensen/18-karin-nielsen,https://www.linkedin.com/in/karin-nielsen-36603047/?originalSubdomain=nl,,,,
Volt,19,Jesse van Mulkom,M,,,,,,
Volt,20,Jefte Erens,V,https://voltnederland.org/mensen/20-jefte-erens,https://www.linkedin.com/in/jefteerens/,,https://www.instagram.com/jefteerens/,,
Volt,21,Wiebe van den Ende,M,,,,,,
